sales_id,date_id,customer_id,location_id,product_id,Quantity,Unit Cost,Unit Price,Cost,Revenue
12922,56,31,6,10,1,108,155,108,155
12923,128,31,6,13,1,150,187,150,187
12924,206,31,6,11,2,67.5,81.5,135,163
12925,206,31,6,12,2,371,385.5,742,771
12926,221,31,6,12,3,247.33,258,742,774
12927,478,31,6,15,2,1091,989.5,2182,1979
12928,308,31,6,15,2,1091,1075,2182,2150
12929,224,31,6,15,3,727.33,635.666667,2182,1907
12930,115,31,6,5,3,188.33,174.666667,565,524
12931,115,31,6,3,3,303.33,319,910,957
12932,148,31,6,5,2,384.5,358,769,716
12933,148,31,6,10,2,31.5,34.5,63,69
12934,180,31,6,3,2,472.5,555,945,1110
12935,180,31,6,11,3,57,58.333333,171,175
12936,30,31,6,3,2,402.5,426,805,852
12937,205,31,6,5,3,773.33,761.333333,2320,2284
12938,205,31,6,13,1,200,225,200,225
12939,205,31,6,13,2,5,5.5,10,11
12940,205,31,6,3,2,227.5,252.5,455,505
12941,215,34,11,15,2,1221.5,1250.5,2443,2501
12942,204,34,11,12,1,2384,2539,2384,2539
12943,144,33,6,13,2,145,198,290,396
12944,458,33,6,13,2,45,60,90,120
12945,242,33,6,13,1,90,124,90,124
12946,242,33,6,13,1,30,38,30,38
12947,309,33,6,13,3,20,24.666667,60,74
12948,309,33,6,13,3,36,42.333333,108,127
12949,216,35,1,3,2,70,89.5,140,179
12950,121,35,1,13,3,38.33,48.333333,115,145
12951,121,35,1,13,2,135,180.5,270,361
12952,121,35,1,3,2,175,228.5,350,457
12953,263,35,1,13,3,13.33,16,40,48
12954,296,35,2,5,3,773.33,785,2320,2355
12955,296,35,2,13,2,130,152.5,260,305
12956,296,35,2,13,3,50,61.666667,150,185
12957,296,35,2,11,3,15,18.333333,45,55
12958,206,35,2,13,1,198,244,198,244
12959,206,35,2,13,1,70,98,70,98
12960,206,35,2,11,3,51,58.333333,153,175
12961,469,35,2,5,2,1160,950,2320,1900
12962,157,36,1,5,2,1147.5,1035.5,2295,2071
12963,226,47,2,3,3,338.33,384,1015,1152
12964,47,47,2,3,3,128.33,144.666667,385,434
12965,167,47,2,3,2,280,297,560,594
12966,336,60,1,13,3,40,40.666667,120,122
12967,336,60,1,3,3,291.67,348.333333,875,1045
12968,129,61,3,15,1,1701,1798,1701,1798
12969,171,60,3,1,2,40,53.5,80,107
12970,257,60,3,1,2,146.5,164.5,293,329
12971,257,60,3,1,1,116,128,116,128
12972,133,60,3,1,1,28,32,28,32
12973,12,60,3,15,2,850.5,850,1701,1700
12974,12,60,3,1,1,325,343,325,343
12975,12,60,3,1,1,9,11,9,11
12976,146,60,3,1,2,150,150,300,300
12977,146,60,3,1,1,20,22,20,22
12978,108,61,2,5,2,1160,1189.5,2320,2379
12979,296,61,2,5,1,2320,2612,2320,2612
12980,135,61,2,5,2,1147.5,1325,2295,2650
12981,411,61,2,5,1,2071,1767,2071,1767
12982,229,61,2,5,1,2295,2124,2295,2124
12983,342,49,2,13,2,37.5,45,75,90
12984,342,49,2,13,2,50,67.5,100,135
12985,61,49,2,13,2,35,43,70,86
12986,61,49,2,13,3,54,66.666667,162,200
12987,153,49,2,13,1,80,100,80,100
12988,126,49,2,13,2,7.5,10,15,20
12989,35,49,2,13,1,18,23,18,23
12990,35,49,2,13,2,30,37,60,74
12991,55,49,2,10,1,36,44,36,44
12992,109,49,2,13,3,45,54.666667,135,164
12993,109,49,2,13,1,99,126,99,126
12994,174,49,2,13,2,54,72.5,108,145
12995,174,49,2,13,1,60,78,60,78
12996,401,49,2,13,1,95,116,95,116
12997,401,49,2,13,3,24,31,72,93
12998,65,49,2,13,2,40,48.5,80,97
12999,65,49,2,10,3,45,50.666667,135,152
13000,84,49,2,13,1,290,344,290,344
13001,84,49,2,13,2,30,34.5,60,69
13002,125,49,2,13,3,83.33,93.333333,250,280
13003,125,49,2,13,2,45,55,90,110
13004,237,49,2,13,3,30,29.666667,90,89
13005,237,49,2,13,3,6.67,7,20,21
13006,393,49,2,13,1,18,22,18,22
13007,393,49,2,13,1,95,104,95,104
13008,212,49,2,13,3,25,27.333333,75,82
13009,131,49,2,13,2,72.5,73,145,146
13010,131,49,2,13,3,69,79.333333,207,238
13011,390,72,1,7,3,378,460.666667,1134,1382
13012,242,72,1,2,2,330.5,376.5,661,753
13013,45,72,1,7,1,750,1040,750,1040
13014,243,72,1,15,1,540,566,540,566
13015,316,72,1,15,1,1701,1815,1701,1815
13016,316,72,1,7,2,297,384,594,768
13017,7,72,1,15,2,850.5,1037,1701,2074
13018,192,72,1,15,3,180,169.666667,540,509
13019,354,72,1,15,3,567,548.666667,1701,1646
13020,354,72,1,7,2,324,309.5,648,619
13021,19,72,1,15,2,560,521.5,1120,1043
13022,19,72,1,7,3,540,588.333333,1620,1765
13023,213,72,1,7,3,90,89.333333,270,268
13024,227,54,1,13,1,100,115,100,115
13025,240,95,2,3,1,630,785,630,785
13026,99,95,2,3,2,402.5,501,805,1002
13027,16,95,2,3,1,35,39,35,39
13028,196,95,2,3,3,233.33,258,700,774
13029,350,95,2,3,3,58.33,59,175,177
13030,141,95,2,3,2,490,564,980,1128
13031,77,96,2,8,2,165,194.5,330,389
13032,249,96,2,8,2,77,100.5,154,201
13033,185,96,2,8,1,66,91,66,91
13034,119,62,1,8,2,285.5,383.5,571,767
13035,110,62,1,8,3,132,177,396,531
13036,110,62,1,14,3,508,661.333333,1524,1984
13037,240,62,3,13,3,36.67,40,110,120
13038,437,71,1,6,1,990,1197,990,1197
13039,436,1,37,11,2,85.5,107.5,171,215
13040,436,1,37,13,1,145,183,145,183
13041,436,1,37,8,3,44,56.666667,132,170
13042,436,1,37,1,3,11.67,15,35,45
13043,436,1,37,13,2,10,13.5,20,27
13044,417,5,1,6,2,247.5,294,495,588
13045,42,5,2,1,2,60,69,120,138
13046,42,5,2,1,1,66,81,66,81
13047,153,5,2,1,1,236,304,236,304
13048,425,5,2,1,2,122.5,155.5,245,311
13049,36,5,2,1,1,665,893,665,893
13050,36,5,2,1,1,15,18,15,18
13051,161,5,2,1,2,36,42.5,72,85
13052,161,5,2,1,2,3.5,3.5,7,7
13053,40,5,2,1,3,140,164.666667,420,494
13054,40,5,2,1,1,60,70,60,70
13055,445,5,2,1,3,239,260.666667,717,782
13056,445,5,2,1,2,14,16.5,28,33
13057,304,5,2,1,1,80,93,80,93
13058,304,5,2,1,3,208.33,239.666667,625,719
13059,392,5,2,1,1,360,353,360,353
13060,392,5,2,1,1,64,70,64,70
13061,365,5,2,1,1,5,5,5,5
13062,365,5,2,1,3,12.33,12.666667,37,38
13063,196,5,2,1,1,210,219,210,219
13064,196,5,2,1,3,40,43.333333,120,130
13065,113,5,2,1,2,150,159,300,318
13066,419,5,2,1,1,87,97,87,97
13067,419,5,2,1,3,13.33,15,40,45
13068,24,5,2,1,3,3.33,4,10,12
13069,24,5,2,1,3,93.33,105,280,315
13070,24,5,2,1,3,3,3.333333,9,10
13071,398,44,6,6,1,440,548,440,548
13072,90,60,16,1,2,125,101.5,250,203
13073,90,60,16,1,1,28,27,28,27
13074,90,60,16,3,1,175,224,175,224
13075,71,11,11,16,2,1380,2109.5,2760,4219
13076,208,46,9,7,2,243,176,486,352
13077,40,46,9,7,2,225,281,450,562
13078,148,46,9,7,1,54,70,54,70
13079,255,55,7,1,2,225,362,450,724
13080,255,55,7,1,2,7.5,11,15,22
13081,255,55,7,9,3,31.67,48.666667,95,146
13082,373,55,7,9,1,215,266,215,266
13083,215,56,11,15,2,1221.5,1351,2443,2702
13084,281,56,11,15,1,1701,1766,1701,1766
13085,281,56,11,3,1,945,1250,945,1250
13086,281,56,11,7,1,850,1141,850,1141
13087,316,55,6,5,1,769,775,769,775
13088,316,55,6,7,1,1250,1551,1250,1551
13089,317,55,6,5,3,256.33,280.666667,769,842
13090,317,55,6,17,1,700,749,700,749
13091,317,55,6,7,2,125,132.5,250,265
13092,24,55,6,15,3,180,169.333333,540,508
13093,305,90,2,3,2,105,138.5,210,277
13094,421,90,2,3,1,35,40,35,40
13095,28,90,2,3,2,420,447,840,894
13096,11,90,2,3,3,70,83,210,249
13097,91,90,2,3,2,402.5,462.5,805,925
13098,289,90,2,3,2,507.5,511,1015,1022
13099,225,90,2,3,3,303.33,310,910,930
13100,299,90,2,3,2,507.5,521,1015,1042
13101,304,90,2,3,1,700,686,700,686
13102,392,90,2,3,2,455,508,910,1016
13103,246,90,2,3,1,140,143,140,143
13104,98,90,2,3,2,367.5,435,735,870
13105,19,90,2,3,1,420,488,420,488
13106,405,90,2,3,2,122.5,131.5,245,263
13107,250,90,2,10,2,117,130.5,234,261
13108,202,68,1,7,3,216.67,261.666667,650,785
13109,376,68,1,7,1,378,510,378,510
13110,43,69,1,3,2,455,588,910,1176
13111,345,69,1,3,1,595,716,595,716
13112,35,69,1,3,2,507.5,579.5,1015,1159
13113,35,69,1,13,3,11.67,13.333333,35,40
13114,35,69,1,13,2,5,6.5,10,13
13115,137,69,1,13,2,117,137,234,274
13116,441,69,1,13,1,252,318,252,318
13117,441,69,1,13,3,21.67,27.666667,65,83
13118,258,69,1,3,3,116.67,129.333333,350,388
13119,347,69,1,3,1,805,1060,805,1060
13120,467,69,1,3,2,280,329,560,658
13121,45,69,1,13,2,50,65,100,130
13122,45,69,1,3,1,35,49,35,49
13123,45,69,1,13,3,9,11,27,33
13124,160,69,1,3,2,227.5,322,455,644
13125,259,69,1,13,3,60,75.333333,180,226
13126,259,69,1,13,2,30,39.5,60,79
13127,259,69,1,13,1,45,50,45,50
13128,340,69,1,13,3,10,13,30,39
13129,340,69,1,3,3,11.67,12.666667,35,38
13130,12,69,1,3,3,326.67,346.333333,980,1039
13131,83,69,1,13,2,9,9.5,18,19
13132,83,69,1,13,2,62.5,73.5,125,147
13133,197,69,1,13,3,96.67,108.333333,290,325
13134,197,69,1,13,3,50,55.333333,150,166
13135,262,69,1,3,1,630,670,630,670
13136,467,80,2,10,2,63,78,126,156
13137,61,69,2,13,3,45,53.333333,135,160
13138,352,69,2,11,2,63,76.5,126,153
13139,239,69,2,11,2,67.5,97,135,194
13140,2,69,2,13,2,90,109,180,218
13141,2,69,2,11,1,153,184,153,184
13142,2,69,2,13,2,70,83,140,166
13143,408,69,2,13,2,85,105.5,170,211
13144,408,69,2,13,2,40,49.5,80,99
13145,267,69,2,13,3,90,117.333333,270,352
13146,267,69,2,13,3,6.67,8.666667,20,26
13147,421,69,2,13,2,95,110.5,190,221
13148,421,69,2,13,2,37.5,50.5,75,101
13149,5,69,2,13,1,180,238,180,238
13150,5,69,2,13,2,70,78,140,156
13151,249,69,2,13,2,126,159.5,252,319
13152,249,69,2,13,3,21.67,27.666667,65,83
13153,185,69,2,11,3,3,3.333333,9,10
13154,243,69,2,11,1,72,89,72,89
13155,202,69,2,13,1,207,273,207,273
13156,202,69,2,13,3,60,69.666667,180,209
13157,202,69,2,13,2,52.5,71,105,142
13158,37,69,2,13,3,72,91,216,273
13159,37,69,2,11,3,45,59.333333,135,178
13160,37,69,2,13,2,75,83,150,166
13161,223,69,2,11,3,81,97.333333,243,292
13162,10,69,2,13,1,75,101,75,101
13163,10,69,2,11,3,18,22,54,66
13164,469,69,2,11,1,144,177,144,177
13165,479,69,2,13,2,35,37.5,70,75
13166,59,69,2,13,3,16.67,18.333333,50,55
13167,418,69,2,13,2,22.5,23.5,45,47
13168,418,69,2,13,2,120,116,240,232
13169,418,69,2,11,3,63,66.666667,189,200
13170,17,69,2,13,3,33.33,36,100,108
13171,194,69,2,11,3,45,55.333333,135,166
13172,351,69,2,13,2,99,115,198,230
13173,351,69,2,13,2,70,77.5,140,155
13174,30,69,2,13,1,105,117,105,117
13175,30,69,2,13,3,45,51.333333,135,154
13176,30,69,2,11,3,87,98,261,294
13177,419,69,2,11,2,72,70.5,144,141
13178,326,69,2,11,2,126,154.5,252,309
13179,92,68,3,8,1,88,114,88,114
13180,45,68,2,16,2,180,212.5,360,425
13181,392,85,1,7,2,405,446,810,892
13182,335,85,1,7,3,270,296,810,888
13183,405,85,1,7,3,483.33,524.666667,1450,1574
13184,392,16,3,7,3,270,250.333333,810,751
13185,246,85,2,9,1,159,155,159,155
13186,183,85,1,1,3,58,75.666667,174,227
13187,2,85,1,1,2,30,32.5,60,65
13188,2,85,1,1,3,5,6.666667,15,20
13189,120,85,1,1,2,105,127,210,254
13190,120,85,1,1,2,60,81,120,162
13191,426,85,1,1,1,15,18,15,18
13192,102,85,1,1,1,2,3,2,3
13193,200,85,1,1,3,8.33,8.333333,25,25
13194,200,85,1,1,3,16,18.333333,48,55
13195,283,85,1,1,1,600,621,600,621
13196,283,85,1,1,3,1.67,2,5,6
13197,304,85,1,1,2,50,52.5,100,105
13198,304,85,1,1,2,187.5,202,375,404
13199,321,85,1,1,1,120,141,120,141
13200,335,85,1,1,1,145,170,145,170
13201,335,85,1,1,2,22.5,27,45,54
13202,20,85,1,1,3,36.67,37,110,111
13203,20,85,1,1,2,8,9,16,18
13204,405,85,1,1,1,75,79,75,79
13205,142,86,3,13,1,75,90,75,90
13206,45,69,3,9,1,207,265,207,265
13207,118,88,2,7,2,162,187.5,324,375
13208,76,88,2,7,3,360,428.333333,1080,1285
13209,182,88,2,7,3,233.33,261.333333,700,784
13210,2,88,2,7,2,432,454,864,908
13211,458,88,2,7,2,500,598.5,1000,1197
13212,56,88,2,7,2,405,506.5,810,1013
13213,206,88,2,7,2,25,28,50,56
13214,162,88,2,7,2,702,815,1404,1630
13215,334,88,2,7,3,16.67,17,50,51
13216,237,88,2,7,2,135,142.5,270,285
13217,18,88,2,7,3,183.33,215.666667,550,647
13218,19,88,2,7,2,378,410,756,820
13219,372,88,2,7,3,316.67,318.666667,950,956
13220,353,88,2,7,1,810,793,810,793
13221,353,88,2,7,3,450,493.333333,1350,1480
13222,395,38,3,14,1,1397,1584,1397,1584
13223,395,38,3,13,3,15,17.333333,45,52
13224,214,38,3,13,2,10,12,20,24
13225,249,38,3,13,3,93.33,112,280,336
13226,146,38,3,13,3,35,38.666667,105,116
13227,146,38,3,13,2,60,67,120,134
13228,118,88,2,13,3,56.67,79.333333,170,238
13229,118,88,2,13,2,62.5,70,125,140
13230,181,88,2,13,3,46.67,58.333333,140,175
13231,181,88,2,13,2,40,50.5,80,101
13232,2,88,2,13,3,50,62.666667,150,188
13233,2,88,2,13,1,260,330,260,330
13234,458,88,2,13,3,21.67,29,65,87
13235,34,88,2,6,1,715,890,715,890
13236,155,88,2,13,2,22.5,30.5,45,61
13237,155,88,2,13,3,63.33,71.333333,190,214
13238,145,88,2,13,1,130,150,130,150
13239,332,88,2,13,3,36.67,47.333333,110,142
13240,332,88,2,13,3,6.67,9,20,27
13241,348,88,2,13,3,54,69,162,207
13242,348,88,2,13,1,15,18,15,18
13243,202,88,2,13,1,110,139,110,139
13244,208,88,2,13,3,3.33,3.666667,10,11
13245,208,88,2,13,1,50,58,50,58
13246,340,88,2,13,2,2.5,3.5,5,7
13247,340,88,2,13,1,252,328,252,328
13248,83,88,2,13,1,270,306,270,306
13249,83,88,2,13,3,3.33,3.333333,10,10
13250,307,88,2,6,3,513.33,614,1540,1842
13251,213,88,2,13,2,45,50.5,90,101
13252,213,88,2,13,2,2.5,2.5,5,5
13253,262,88,2,13,2,15,15.5,30,31
13254,262,88,2,13,2,45,48.5,90,97
13255,353,88,2,13,1,80,75,80,75
13256,353,88,2,13,3,25,29.333333,75,88
13257,24,88,2,13,2,67.5,76,135,152
13258,24,88,2,6,2,687.5,729.5,1375,1459
13259,345,40,3,16,3,160,209,480,627
13260,6,43,2,14,3,487,585,1461,1755
13261,109,43,2,14,2,63.5,70,127,140
13262,81,43,2,14,2,825.5,979,1651,1958
13263,256,43,2,8,3,219.67,278.666667,659,836
13264,6,43,2,8,1,484,575,484,575
13265,132,43,2,8,3,14.67,19.333333,44,58
13266,56,43,2,8,1,308,413,308,413
13267,391,43,2,8,3,139.33,187,418,561
13268,255,71,2,3,3,58.33,74,175,222
13269,432,71,2,8,3,139.33,181.333333,418,544
13270,458,71,2,3,3,303.33,378,910,1134
13271,142,71,2,3,2,122.5,132,245,264
13272,267,71,2,8,2,143,162,286,324
13273,114,71,2,3,2,157.5,178.5,315,357
13274,5,71,2,3,2,297.5,391.5,595,783
13275,158,71,2,3,3,210,289.666667,630,869
13276,249,71,2,3,1,700,897,700,897
13277,249,71,2,8,1,198,263,198,263
13278,185,71,2,3,2,87.5,106.5,175,213
13279,467,71,2,8,1,637,871,637,871
13280,159,71,2,8,2,66,90,132,180
13281,433,71,2,8,2,264,319.5,528,639
13282,433,71,2,3,2,262.5,304,525,608
13283,361,71,2,8,1,88,120,88,120
13284,361,71,2,8,2,33,39.5,66,79
13285,174,71,2,8,3,146.67,174.333333,440,523
13286,174,71,2,3,2,157.5,181.5,315,363
13287,329,71,2,3,2,402.5,555,805,1110
13288,27,71,2,3,1,35,42,35,42
13289,203,71,2,8,3,132,151,396,453
13290,203,71,2,8,1,264,313,264,313
13291,59,71,2,3,2,35,38.5,70,77
13292,238,71,2,3,2,122.5,120,245,240
13293,431,71,2,3,3,338.33,386,1015,1158
13294,423,71,2,3,3,256.67,283.333333,770,850
13295,179,71,2,3,1,70,80,70,80
13296,382,71,2,3,2,227.5,231.5,455,463
13297,87,71,2,3,3,58.33,71.666667,175,215
13298,353,71,2,3,3,70,75.333333,210,226
13299,418,1,2,7,3,400,390,1200,1170
13300,343,1,2,7,3,432,473.666667,1296,1421
13301,297,1,2,7,2,375,409,750,818
13302,299,1,2,7,2,135,163,270,326
13303,393,1,2,7,3,300,326.666667,900,980
13304,341,1,2,7,3,133.33,161,400,483
13305,424,1,2,7,2,75,76.5,150,153
13306,350,1,2,7,3,324,371,972,1113
13307,180,1,2,7,2,675,735.5,1350,1471
13308,419,1,2,7,1,1050,1301,1050,1301
13309,174,44,3,2,2,196,211,392,422
13310,39,44,2,10,3,36,37,108,111
13311,116,58,31,13,2,25,30,50,60
13312,116,58,31,3,2,402.5,467,805,934
13313,116,58,31,7,2,27,25.5,54,51
13314,143,50,2,11,1,126,181,126,181
13315,285,50,2,7,1,450,522,450,522
13316,285,50,2,11,1,207,295,207,295
13317,43,50,2,7,1,162,223,162,223
13318,183,50,2,7,3,108,126,324,378
13319,183,50,2,11,2,72,78,144,156
13320,184,50,2,7,1,1350,1729,1350,1729
13321,36,50,2,7,2,200,210,400,420
13322,333,50,2,7,1,100,111,100,111
13323,228,50,2,7,2,300,343,600,686
13324,228,50,2,11,1,207,241,207,241
13325,331,50,2,11,2,31.5,33.5,63,67
13326,97,50,2,11,3,48,49.666667,144,149
13327,162,50,2,7,1,1134,1166,1134,1166
13328,162,50,2,11,1,252,268,252,268
13329,68,50,2,7,1,270,248,270,248
13330,116,50,2,7,3,416.67,424,1250,1272
13331,260,50,2,11,1,261,272,261,272
13332,196,50,2,11,3,84,82.666667,252,248
13333,196,50,2,7,3,266.67,256,800,768
13334,87,50,2,7,2,459,442,918,884
13335,87,50,2,11,1,162,168,162,168
13336,12,9,5,15,1,1701,1690,1701,1690
13337,12,9,5,1,1,25,29,25,29
13338,12,9,5,1,3,20,29,60,87
13339,12,9,5,1,1,39,56,39,56
13340,247,9,5,15,2,560,516,1120,1032
13341,118,93,17,7,1,100,136,100,136
13342,441,93,8,15,1,1701,2051,1701,2051
13343,413,93,8,15,2,1091,1216.5,2182,2433
13344,39,93,8,15,2,850.5,1029,1701,2058
13345,39,93,8,11,1,90,118,90,118
13346,99,76,11,7,2,550,848.5,1100,1697
13347,220,76,11,15,1,1120,1299,1120,1299
13348,563,76,11,15,1,2443,2763,2443,2763
13349,457,76,11,15,1,2182,2758,2182,2758
13350,343,76,11,15,3,567,660,1701,1980
13351,343,76,11,7,1,500,572,500,572
13352,122,79,6,9,1,119,139,119,139
13353,122,79,13,1,2,25,40,50,80
13354,38,79,13,1,2,285,406,570,812
13355,38,79,13,1,3,36.67,57,110,171
13356,112,79,13,1,1,510,529,510,529
13357,112,79,13,1,1,7,9,7,9
13358,15,79,13,1,3,50,66,150,198
13359,15,79,13,1,3,14.67,21,44,63
13360,15,79,13,1,2,16,20,32,40
13361,321,79,13,1,3,46.67,45,140,135
13362,321,79,13,1,3,16.67,14,50,42
13363,219,15,7,1,1,96,139,96,139
13364,219,15,7,1,1,75,114,75,114
13365,316,15,7,1,2,375,580.5,750,1161
13366,316,15,7,1,2,67.5,111,135,222
13367,316,15,7,1,2,7,11,14,22
13368,314,15,7,1,2,237.5,308.5,475,617
13369,314,15,7,1,1,36,50,36,50
13370,314,15,7,1,3,13,16.666667,39,50
13371,260,15,7,1,3,135.33,187,406,561
13372,260,15,7,1,2,22.5,31.5,45,63
13373,408,76,11,5,3,765,990.333333,2295,2971
13374,408,76,11,8,3,51.33,83.333333,154,250
13375,99,76,11,5,3,773.33,1026.333333,2320,3079
13376,99,76,11,8,1,110,158,110,158
13377,437,76,11,12,3,794.67,1010.666667,2384,3032
13378,437,76,11,3,1,910,1312,910,1312
13379,220,76,11,3,2,455,709,910,1418
13380,482,76,11,5,3,683,772,2049,2316
13381,84,79,5,15,3,373.33,355,1120,1065
13382,238,79,5,15,3,567,538.333333,1701,1615
13383,238,79,5,11,2,81,104.5,162,209
13384,238,79,5,7,3,116.67,156,350,468
13385,528,15,12,15,3,814.33,888.666667,2443,2666
13386,115,15,12,15,3,567,606.333333,1701,1819
13387,171,79,6,8,1,659,885,659,885
13388,61,79,6,15,3,567,564.666667,1701,1694
13389,182,79,6,15,3,180,194.666667,540,584
13390,153,79,6,15,3,567,635.333333,1701,1906
13391,145,79,6,5,3,765,799,2295,2397
13392,5,79,6,5,1,2320,2482,2320,2482
13393,158,79,6,5,2,270,285,540,570
13394,70,79,6,15,1,2443,2568,2443,2568
13395,333,79,6,15,3,373.33,387.333333,1120,1162
13396,452,79,6,15,2,270,305.5,540,611
13397,549,79,6,15,2,1091,1046.5,2182,2093
13398,470,79,6,5,1,2071,1846,2071,1846
13399,541,79,6,15,3,727.33,683,2182,2049
13400,97,79,6,5,1,565,519,565,519
13401,25,79,6,5,1,565,579,565,579
13402,78,79,6,5,2,1160,1100,2320,2200
13403,318,79,6,15,3,814.33,774.666667,2443,2324
13404,16,79,6,15,3,814.33,750,2443,2250
13405,315,79,6,15,3,373.33,312.333333,1120,937
13406,205,79,6,5,2,1160,1105.5,2320,2211
13407,42,79,8,8,2,77,113.5,154,227
13408,55,79,8,1,1,70,104,70,104
13409,55,79,8,1,1,400,612,400,612
13410,55,79,8,8,1,506,727,506,727
13411,78,79,8,1,2,60,81.5,120,163
13412,78,79,8,1,3,141.67,189.666667,425,569
13413,182,79,6,11,2,18,24.5,36,49
13414,216,79,6,6,1,990,1365,990,1365
13415,88,79,6,11,1,162,211,162,211
13416,88,79,6,6,1,825,1128,825,1128
13417,5,79,6,11,1,63,74,63,74
13418,317,79,6,11,2,9,12,18,24
13419,25,79,6,11,1,171,172,171,172
13420,318,79,6,6,3,220,234.666667,660,704
13421,315,79,6,11,3,81,76.666667,243,230
13422,425,80,9,11,3,72,67.333333,216,202
13423,228,80,11,3,2,227.5,353.5,455,707
13424,72,80,11,3,1,385,608,385,608
13425,528,80,11,15,3,814.33,861,2443,2583
13426,115,80,11,15,2,850.5,957,1701,1914
13427,115,80,11,3,3,256.67,329.333333,770,988
13428,405,80,11,3,3,23.33,34.666667,70,104
13429,218,80,4,1,1,425,486,425,486
13430,29,80,5,13,2,67.5,65.5,135,131
13431,29,80,5,13,3,3,3.666667,9,11
13432,29,80,5,7,1,324,393,324,393
13433,333,81,10,12,1,2384,3103,2384,3103
13434,261,87,34,15,3,567,554.333333,1701,1663
13435,261,87,34,3,2,70,72.5,140,145
13436,261,20,1,15,2,850.5,728,1701,1456
13437,261,20,1,14,3,127,130.666667,381,392
13438,420,21,1,3,1,35,47,35,47
13439,359,21,1,5,1,2320,2611,2320,2611
13440,359,21,1,8,3,197.67,248.333333,593,745
13441,121,21,1,3,3,210,249.666667,630,749
13442,436,21,1,5,3,773.33,816,2320,2448
13443,436,21,1,8,2,296.5,368,593,736
13444,436,21,1,3,3,303.33,414.333333,910,1243
13445,319,21,1,3,2,385,468.5,770,937
13446,343,21,1,5,3,180,165.666667,540,497
13447,146,21,1,5,1,2295,2328,2295,2328
13448,165,21,1,5,1,2295,1943,2295,1943
13449,165,21,1,3,3,291.67,314,875,942
13450,243,22,3,3,2,297.5,325.5,595,651
13451,243,22,3,2,2,330.5,414,661,828
13452,239,22,3,1,1,60,74,60,74
13453,239,22,3,1,1,18,22,18,22
13454,96,22,3,1,1,40,52,40,52
13455,96,22,3,1,3,23.33,32,70,96
13456,119,22,3,1,1,5,6,5,6
13457,433,22,3,1,2,16,20.5,32,41
13458,31,22,3,1,2,31,33,62,66
13459,66,22,3,1,1,27,31,27,31
13460,195,22,3,1,3,60,72,180,216
13461,195,22,3,1,3,11.33,12.333333,34,37
13462,181,22,1,13,2,50,64.5,100,129
13463,181,22,1,13,3,26.67,34.333333,80,103
13464,35,22,1,13,1,170,186,170,186
13465,35,22,1,13,3,46.67,59.666667,140,179
13466,145,22,1,13,1,230,279,230,279
13467,145,22,1,13,2,17.5,21,35,42
13468,91,22,1,13,2,57.5,59,115,118
13469,393,22,1,13,2,45,45.5,90,91
13470,393,22,1,13,2,70,78.5,140,157
13471,14,21,2,6,1,55,58,55,58
13472,159,23,2,5,3,773.33,807,2320,2421
13473,429,23,2,5,2,1147.5,1147.5,2295,2295
13474,285,75,1,5,2,1160,1074.5,2320,2149
13475,234,75,1,5,3,765,818.333333,2295,2455
13476,201,75,1,5,3,765,821,2295,2463
13477,2,75,1,5,3,773.33,788,2320,2364
13478,45,75,1,5,2,1160,1266,2320,2532
13479,437,23,3,5,2,1160,1338,2320,2676
13480,437,23,3,8,2,22,25,44,50
13481,437,23,3,3,1,420,479,420,479
13482,202,23,3,3,2,297.5,343.5,595,687
13483,186,23,3,8,2,110,122.5,220,245
13484,497,75,2,15,2,391.5,376,783,752
13485,179,75,2,15,3,567,522.333333,1701,1567
13486,196,94,1,4,3,477,521.333333,1431,1564
13487,239,24,2,10,3,36,47.333333,108,142
13488,101,24,2,13,2,55,77,110,154
13489,101,24,2,13,3,18.33,21,55,63
13490,389,24,2,13,2,35,46,70,92
13491,389,24,2,13,2,47.5,63,95,126
13492,295,24,2,13,1,207,277,207,277
13493,295,24,2,13,3,33.33,40,100,120
13494,173,24,2,13,2,103.5,113.5,207,227
13495,173,24,2,13,3,8.33,10,25,30
13496,157,24,2,13,1,210,261,210,261
13497,157,24,2,13,2,32.5,40.5,65,81
13498,436,24,2,13,3,38.33,48.666667,115,146
13499,436,24,2,10,1,99,96,99,96
13500,219,24,2,13,1,120,162,120,162
13501,219,24,2,13,2,95,129.5,190,259
13502,337,24,2,13,2,30,33,60,66
13503,337,24,2,13,3,25,27.666667,75,83
13504,125,24,2,13,2,95,105,190,210
13505,125,24,2,13,1,60,65,60,65
13506,147,24,2,13,2,45,51,90,102
13507,147,24,2,13,3,33.33,37.333333,100,112
13508,212,24,2,13,2,40,48,80,96
13509,212,24,2,13,1,40,43,40,43
13510,131,24,2,13,3,6.67,8.333333,20,25
13511,131,24,2,13,3,10,12.333333,30,37
13512,353,24,2,13,1,125,151,125,151
13513,353,24,2,13,1,140,154,140,154
13514,312,74,1,15,1,1120,1257,1120,1257
13515,219,74,1,3,3,280,329,840,987
13516,377,74,1,3,3,93.33,116.333333,280,349
13517,49,74,1,15,3,567,580,1701,1740
13518,262,74,1,15,2,850.5,713.5,1701,1427
13519,262,74,1,3,3,326.67,378.333333,980,1135
13520,153,74,3,1,1,475,666,475,666
13521,153,74,3,1,3,14.67,18.666667,44,56
13522,153,74,3,1,3,7.67,10.333333,23,31
